,Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
514,8,17,2005,3.5,3,2,254719,4,4,5005
515,10,28,2012,2.8,1,2,22534,5,2,10049
516,1,4,2009,3.3,2,3,105672,5,2,9986
517,4,16,2013,3.5,2,2,184223,2,1,9815
518,4,15,2012,3.4,2,1,66901,3,3,13261
519,9,8,2014,2.8,4,3,277899,2,5,5542
520,6,12,2010,4.5,3,2,93756,3,1,10724
521,8,17,2005,3.8,2,1,159958,5,2,9700
522,6,29,2020,2.7,4,1,130146,2,3,11697
523,1,23,2017,3.4,4,3,184285,4,3,8914
524,4,14,2001,1.1,3,2,221586,3,5,2068
525,4,14,2005,2.1,2,1,40020,5,2,10399
526,10,28,2017,3.3,2,1,201512,4,3,11969
527,7,27,2014,1.3,1,3,180373,5,5,5992
528,9,10,2014,4.7,4,3,114382,5,3,10712
529,8,11,2003,1.9,4,1,211135,5,1,4177
530,8,6,2007,2.0,4,3,118689,5,1,5826
531,7,27,2017,3.4,1,2,149589,2,2,9608
532,1,4,2022,1.4,2,2,84573,3,4,12408
533,3,19,2004,1.8,1,3,149851,4,2,4102
534,6,26,2002,2.4,4,1,122979,3,5,6140
535,1,4,2018,1.6,1,2,180019,3,5,7499
536,2,1,2001,4.7,1,3,107974,3,3,6940
537,8,17,2003,2.2,3,3,17393,3,5,7852
538,4,15,2001,2.6,2,3,74,2,2,8998
539,9,10,2014,1.2,2,1,215776,4,4,8684
540,10,18,2022,4.1,3,3,15423,4,3,15491
541,10,28,2009,2.1,1,1,216808,5,1,6063
542,2,1,2001,4.2,2,1,271492,5,3,6670
543,2,2,2017,2.7,2,1,23058,2,3,14938
544,9,10,2015,4.9,2,2,292193,5,2,9656
545,8,6,2020,1.2,4,2,100045,5,5,9299
546,9,10,2018,3.5,4,1,230823,3,5,9883
547,4,15,2020,2.9,3,1,123389,4,4,13032
548,7,27,2020,2.7,1,1,87168,5,3,12556
549,5,7,2016,3.2,1,2,253949,5,1,7021
550,4,16,2001,4.1,1,3,88202,2,5,6735
551,10,18,2010,4.6,3,3,89735,5,5,10905
552,3,20,2015,4.3,4,3,190674,4,1,9086
553,5,9,2007,3.0,1,2,45399,3,1,8292
554,7,27,2015,3.5,1,2,118075,2,3,9738
555,2,2,2023,1.8,2,3,212962,2,4,10540
556,4,14,2000,1.8,3,2,222734,3,4,2445
557,10,22,2000,4.8,2,1,158249,2,2,9235
558,2,1,2008,4.4,4,3,268020,5,1,5539
559,9,10,2015,3.0,2,2,102552,3,3,11548
560,5,7,2004,3.9,2,1,96421,4,5,10771
561,5,9,2018,2.2,3,1,227142,5,3,9657
562,9,24,2002,1.7,4,1,265079,4,4,2598
563,7,27,2001,3.3,2,3,258462,4,4,4530
564,5,9,2007,1.6,2,3,84889,4,3,8102
565,10,28,2023,4.6,1,1,193427,3,1,13231
566,6,26,2020,3.4,3,1,15353,3,4,15692
567,5,7,2022,3.0,1,1,95078,5,2,13298
568,10,18,2003,4.2,4,1,92303,4,1,8853
569,4,14,2011,1.1,1,2,122843,2,5,6043
570,10,22,2006,3.3,3,3,203140,3,1,6137
571,1,23,2019,1.5,3,1,299007,2,2,7819
572,5,9,2000,3.6,3,3,71037,2,2,7279
573,6,29,2017,4.3,1,3,190312,5,2,9693
574,7,27,2003,2.3,1,1,138463,5,1,6030
575,10,28,2011,4.2,3,2,49206,5,5,11615
576,2,2,2009,1.8,2,3,115364,2,1,8292
577,9,24,2021,3.3,1,1,291239,5,2,9375
578,8,6,2000,4.2,4,2,270079,5,2,2898
579,8,11,2015,2.4,1,3,260513,4,5,5789
580,9,10,2016,3.7,1,3,191330,5,2,8773
581,10,28,2019,3.9,2,2,133300,4,1,13034
582,5,5,2020,3.6,3,3,51251,5,5,13674
583,2,30,2021,1.7,4,3,48231,5,2,11135
584,3,19,2013,2.2,2,1,196832,3,1,9763
585,6,12,2023,4.3,4,3,49540,4,2,14309
586,3,20,2014,2.2,2,1,47950,3,1,13041
587,1,23,2014,4.0,4,3,237177,2,4,7556
588,10,28,2011,4.9,4,3,285572,2,4,6588
589,4,16,2017,3.6,4,3,263823,5,4,7523
590,10,28,2020,2.3,4,1,134572,4,1,11208
591,4,14,2019,3.7,2,2,234754,2,2,10804
592,2,1,2019,3.2,2,2,248880,5,5,10022
593,4,14,2010,1.6,4,2,36425,3,4,7971
594,7,21,2001,4.2,2,3,189692,3,5,6806
595,9,10,2001,4.8,2,3,107723,2,3,9045
596,7,25,2023,3.4,4,2,177464,4,3,10850
597,1,4,2011,2.8,4,2,104757,3,5,8104
598,7,27,2017,2.6,2,1,108462,2,1,13130
599,6,26,2022,3.1,3,1,28342,3,5,15733
600,10,18,2016,2.8,3,1,218978,2,1,9820
601,2,2,2018,3.9,2,2,216924,5,3,11061
602,4,15,2014,2.8,2,3,136710,5,1,10365
603,6,12,2001,4.1,4,2,187046,2,3,4759
604,6,12,2005,2.7,3,1,45510,2,3,9889
605,4,14,2003,1.4,1,1,267644,3,3,2547
606,8,17,2002,4.8,1,1,248863,2,1,6022
607,2,2,2022,1.6,4,1,112224,2,1,11555
608,2,1,2012,4.1,3,3,269110,5,5,7417
609,7,25,2006,1.1,3,1,71600,2,2,8068
610,8,6,2020,2.3,2,2,167084,3,4,11058
611,6,12,2018,3.0,3,2,209783,2,4,9304
612,5,7,2000,2.4,2,1,122782,5,3,7544
613,10,22,2018,3.5,2,2,44918,4,3,14101
614,2,30,2011,3.3,3,3,59350,5,1,10513
615,9,8,2005,4.4,4,1,124854,4,2,9002
616,5,5,2002,1.7,3,2,129658,4,2,4806
617,4,14,2017,5.0,2,3,174286,4,1,12714
618,1,4,2009,4.5,4,1,119948,3,3,10401
619,1,4,2000,3.8,4,3,63543,5,1,6629
620,2,2,2005,3.9,1,3,123959,2,3,7020
621,8,17,2020,1.7,1,1,119413,3,3,10911
622,8,17,2002,4.6,2,1,28405,5,4,12231
623,1,23,2010,3.8,1,1,19071,3,1,12018
624,3,13,2017,1.8,4,3,96482,5,5,9070
625,5,9,2015,2.3,2,3,207427,4,5,8751
626,6,12,2012,2.6,4,3,291400,5,2,4472
627,3,19,2023,2.1,4,1,41573,5,4,13768
628,3,13,2003,3.3,3,1,100141,2,3,8797
629,3,13,2012,1.4,1,3,128584,3,5,6528
630,4,14,2003,4.9,1,1,299066,4,3,5418
631,8,11,2004,1.2,1,1,141943,4,1,5161
632,10,22,2015,4.2,4,1,263711,3,2,9025
633,1,4,2010,3.4,3,1,281978,3,2,7360
634,3,20,2002,1.7,2,2,214459,5,1,4110
635,5,7,2002,1.8,2,2,159351,2,3,5312
636,3,20,2000,2.8,4,2,280108,5,3,2000
637,2,1,2011,2.8,3,2,178509,4,4,7629
638,6,26,2004,4.0,4,2,17140,5,2,8957
639,1,4,2017,2.6,4,1,280103,4,5,7697
640,9,8,2012,4.1,3,1,97971,5,1,12340
641,1,3,2010,4.6,2,1,226022,3,3,10679
642,9,10,2004,2.6,4,1,88330,2,4,7633
643,8,17,2012,4.7,2,3,251019,2,3,9379
644,7,25,2021,1.4,3,2,115527,4,1,10489
645,2,2,2020,4.1,3,1,65158,3,1,15396
646,5,9,2011,4.6,4,3,136182,3,2,9276
647,1,4,2018,3.3,3,2,171346,2,1,10373
648,2,1,2011,3.9,4,1,31189,3,3,12176
649,9,24,2019,3.6,1,2,98479,3,2,11430
650,4,16,2010,1.2,2,1,214493,5,3,7510
651,5,5,2023,5.0,4,2,238324,5,2,11233
652,2,30,2000,3.3,1,2,194043,3,4,3519
653,1,4,2022,4.6,3,3,226584,2,4,11768
654,10,28,2017,2.6,3,1,233248,5,1,9635
655,1,3,2007,3.7,2,1,213520,4,3,9129
656,1,23,2019,1.4,1,1,280967,2,3,7080
657,4,15,2006,2.7,3,2,51538,2,2,8569
658,3,20,2001,4.9,4,2,70195,2,2,7896
659,8,6,2015,4.4,3,3,139468,5,4,11210
660,3,19,2005,3.1,3,3,42542,2,4,8849
661,6,29,2020,2.3,3,3,192030,4,1,9559
662,9,10,2023,3.4,3,3,19096,3,2,15018
663,2,2,2002,4.7,1,3,273477,4,4,3930
664,4,14,2012,1.7,1,3,18936,2,4,9021
665,5,9,2009,2.3,4,2,182780,2,2,5444
666,4,16,2019,4.6,1,1,141392,3,5,13072
667,2,30,2009,3.1,4,2,65564,2,4,8588
668,5,7,2017,1.6,2,3,125535,4,3,10289
669,2,1,2004,3.0,2,2,215571,3,5,5988
670,6,29,2021,3.9,1,1,217374,2,4,11452
671,6,29,2004,4.0,3,1,173201,4,2,8335
672,5,9,2019,3.2,1,2,158300,3,2,9834
673,3,20,2022,4.8,3,3,117267,2,4,14154
674,3,19,2014,2.0,4,1,181881,5,5,8162
675,9,10,2017,1.6,2,3,46400,3,3,11872
676,4,15,2005,4.2,4,2,125377,4,1,7292
677,2,1,2018,5.0,1,2,142084,3,2,11658
678,8,11,2014,1.7,4,2,95579,3,3,8088
679,5,9,2002,4.3,1,2,275483,4,1,3490
680,7,25,2004,3.7,1,1,68962,4,5,9120
681,10,18,2010,3.1,3,3,265548,5,4,5889
682,7,27,2015,4.0,3,3,161451,5,5,10370
683,9,10,2014,1.4,2,3,173573,4,4,8228
684,8,6,2020,1.6,4,1,258410,3,1,8031
685,8,11,2018,2.2,2,2,68474,3,1,12330
686,5,5,2003,2.2,2,2,278555,2,3,3628
687,7,27,2012,2.7,2,3,113357,3,4,10132
688,5,9,2022,1.2,4,3,118189,5,2,9536
689,7,27,2005,3.0,2,1,52129,4,4,11057
690,7,21,2020,1.3,4,1,1213,4,5,12875
691,9,24,2007,4.9,3,3,193478,2,4,8230
692,3,13,2007,2.9,1,2,109544,3,4,6909
693,10,18,2022,4.6,1,2,145259,2,3,12394
694,6,29,2022,1.3,1,3,86670,2,4,10266
695,5,7,2022,3.8,2,2,90870,3,5,14682
696,3,13,2010,2.4,2,3,88040,3,2,9739
697,10,22,2007,3.0,2,2,272439,3,3,5751
698,2,2,2018,4.6,1,2,193942,3,1,10221
699,1,4,2006,2.6,4,1,286546,4,4,4269
700,5,9,2008,4.5,3,1,140691,3,1,10686
701,2,2,2023,2.7,1,3,151802,5,4,10663
702,1,23,2012,3.3,3,3,47107,2,5,11057
703,3,13,2015,2.9,1,3,116244,2,2,9175
704,9,10,2013,1.7,2,3,248675,3,2,6726
705,3,20,2023,3.6,3,2,206061,4,5,11478
706,9,24,2003,3.7,3,3,248288,5,1,4734
707,9,10,2020,2.8,3,3,200179,2,3,9896
708,2,30,2001,2.8,3,1,124896,4,3,7202
709,5,9,2011,4.4,3,3,34683,2,5,12106
710,2,2,2008,4.6,4,1,211540,2,3,8369
711,8,6,2020,4.3,4,3,245144,5,1,9497
712,5,7,2006,2.6,2,3,126424,2,5,7971
713,3,19,2016,1.2,3,2,80455,4,4,9490
714,5,7,2020,1.1,2,2,231642,4,1,8567
715,7,27,2004,3.4,2,1,93978,4,2,10320
716,10,22,2005,1.5,4,2,217997,5,4,2740
717,6,26,2012,1.8,3,2,74195,2,1,9016
718,6,26,2012,3.1,2,1,211305,3,3,10073
719,4,15,2018,2.0,4,2,5196,4,3,11396
720,1,23,2016,4.4,3,3,181485,4,3,10670
721,2,30,2019,4.0,3,2,238714,5,2,10025
722,9,8,2012,3.9,1,2,22645,2,4,11147
723,1,23,2012,1.3,4,1,89321,4,4,8713
724,2,30,2014,3.8,3,1,174202,5,4,11115
725,9,24,2023,1.0,2,1,131850,3,4,12863
726,8,6,2002,1.8,2,3,236758,5,5,3764
727,4,14,2014,2.5,1,1,172033,4,2,8859
728,6,12,2014,3.1,2,1,115640,4,1,12587
729,8,6,2013,3.8,1,3,286873,5,1,6062
730,9,10,2016,3.8,2,3,276633,5,5,9167
731,7,25,2016,1.7,3,2,104572,4,1,9508
732,4,14,2007,1.8,3,3,294977,4,2,3100
733,6,12,2019,1.2,4,1,241090,2,4,7678
734,7,25,2018,4.4,1,2,36711,2,4,13165
735,10,18,2010,2.9,2,2,249910,5,3,7001
736,6,29,2015,3.1,4,2,257380,3,2,6552
737,5,5,2000,1.4,1,1,69339,5,4,5613
738,6,29,2007,1.7,1,1,266758,4,2,4064
739,1,3,2008,3.9,3,1,217728,3,5,8545
740,2,1,2019,4.0,2,3,110440,4,1,13591
741,10,28,2023,1.5,1,1,253722,2,2,8925
742,10,18,2006,4.6,1,1,84861,5,4,10302
743,7,21,2002,2.7,1,1,293857,5,5,3022
744,5,7,2019,1.1,4,1,159120,4,1,9217
745,6,12,2012,4.7,1,3,1565,2,2,12368
746,1,3,2012,3.3,2,3,156438,4,4,9871
747,2,1,2020,3.1,3,1,156278,2,5,12574
748,10,18,2022,2.3,2,1,137767,3,5,13744
749,4,15,2015,3.3,2,3,160346,2,5,10693
750,3,13,2021,1.5,4,1,52952,2,3,12340
751,2,2,2023,2.9,4,2,46588,2,5,12968
752,2,2,2022,4.2,1,1,51622,5,2,15367
753,3,19,2017,3.9,2,3,106704,5,4,12965
754,8,11,2011,1.1,3,3,78434,2,2,7931
755,4,15,2006,3.9,3,3,239992,3,2,6000
756,1,3,2017,2.6,1,2,122433,3,3,9351
757,7,27,2005,2.0,1,2,2587,4,5,7548
758,5,7,2005,4.4,2,2,38437,4,3,11231
759,3,19,2014,4.1,4,3,102784,5,3,10344
760,10,22,2006,2.9,1,1,195789,3,4,6384
761,7,27,2016,4.2,1,2,99794,3,5,11104
762,7,25,2013,1.5,1,3,143174,2,4,6636
763,3,20,2014,4.1,1,1,30639,2,2,13287
764,6,26,2011,2.3,2,1,132009,5,3,10559
765,1,4,2011,3.5,2,2,155375,2,4,9792
766,4,14,2004,3.6,4,1,189756,3,3,6604
767,9,10,2010,3.9,1,3,149067,2,2,8018
768,4,14,2021,1.7,1,2,250370,3,4,7092
769,9,10,2021,1.4,3,1,279321,5,5,8713
770,2,30,2010,3.3,2,2,189540,4,4,8609
771,6,29,2006,1.6,3,3,102680,4,4,6446
772,6,12,2015,3.7,4,1,215906,4,2,9481
773,8,11,2002,1.7,1,2,116977,2,5,4060
774,6,29,2012,4.7,3,2,159236,5,2,10215
775,8,6,2021,2.4,1,2,94705,2,4,10905
776,6,26,2018,2.3,2,3,245073,4,5,8898
777,1,23,2020,2.5,1,1,188803,5,1,10323
778,4,16,2001,1.2,4,3,219120,3,4,2000
779,3,13,2002,2.2,3,2,23277,4,2,7434
780,4,15,2017,1.1,3,1,9177,3,2,12616
781,8,11,2005,4.9,1,2,133103,4,4,7837
782,5,9,2006,1.4,4,2,142293,4,3,4454
783,1,4,2018,2.9,4,1,107147,3,5,11757
784,7,27,2000,4.4,1,2,21303,3,1,8073
785,2,1,2020,4.6,4,3,132791,4,3,12044
786,7,21,2003,3.8,2,2,192356,5,2,6952
787,8,17,2004,4.8,3,2,123019,5,4,8639
788,5,7,2017,1.3,3,2,132831,5,4,8843
789,5,9,2010,1.2,4,3,168167,4,4,4936
790,5,5,2008,3.5,4,3,73222,4,2,8535
791,9,24,2013,3.5,3,3,288094,5,5,6738
792,9,24,2001,2.4,1,3,213779,5,1,2524
793,1,3,2015,4.3,3,3,115707,4,2,11585
794,2,30,2013,2.6,2,3,147066,2,2,9658
795,9,10,2020,3.3,1,3,107566,3,5,11248
796,7,21,2006,3.5,4,2,154437,2,4,6311
797,10,22,2018,1.9,4,2,234775,3,4,6704
798,5,9,2013,4.7,1,1,205900,3,3,10082
799,2,2,2000,4.8,2,3,269373,4,1,5512
800,3,13,2002,3.9,1,1,204351,5,3,6012
801,6,26,2000,2.2,3,3,164580,3,1,4008
802,5,5,2016,3.1,3,2,181002,5,2,9379
803,3,13,2020,1.4,4,2,94143,4,4,9617
804,6,12,2012,2.2,1,3,152845,2,4,6843
805,6,12,2016,3.7,4,2,258070,3,3,7438
806,6,12,2023,4.6,4,2,84915,2,1,13901
807,3,13,2006,1.4,3,2,242946,3,3,3441
808,8,6,2002,4.0,2,1,292289,3,1,6354
809,4,16,2020,3.5,3,1,226627,2,1,11567
810,10,28,2020,2.3,1,2,13991,5,5,12120
811,7,21,2011,2.1,1,3,81075,2,2,7878
812,2,1,2003,2.9,4,2,243002,4,5,3039
813,3,20,2006,4.6,4,2,1828,4,3,10463
814,2,2,2018,3.5,2,1,220377,5,3,12092
815,1,23,2013,3.6,1,2,168817,5,2,8223
816,7,25,2022,3.0,2,2,275218,2,4,10195
817,6,26,2019,4.3,3,1,122264,3,2,14154
818,6,29,2002,4.1,2,3,252722,3,5,5745
819,9,24,2022,1.8,4,3,35772,3,2,11784
820,10,22,2012,3.5,1,3,31683,3,4,10566
821,1,4,2015,4.6,2,1,75917,3,5,15181
822,1,3,2015,2.4,1,1,295350,4,2,6593
823,4,14,2013,2.1,2,2,31523,4,3,11469
824,10,22,2019,1.3,4,2,105616,4,1,8987
825,10,28,2016,2.0,4,2,282282,2,3,5254
826,3,19,2009,4.1,1,1,195365,5,2,8492
827,6,12,2023,3.2,4,1,199087,2,1,11718
828,2,30,2006,4.3,4,1,12893,3,5,11442
829,1,23,2020,2.1,4,2,32116,5,2,11557
830,4,14,2004,2.9,2,1,33860,5,3,11022
831,3,19,2011,1.1,3,3,108748,5,2,7325
832,7,21,2023,3.6,1,1,50457,2,4,15090
833,4,16,2013,3.0,4,2,74605,4,2,9507
834,10,28,2001,1.3,2,1,38154,2,5,8436
835,9,24,2019,4.7,1,2,142336,5,1,11653
836,6,29,2015,1.7,4,1,34257,4,3,11114
837,10,28,2023,1.9,3,1,254344,5,2,10313
838,4,16,2011,4.7,3,2,175723,2,5,9585
839,9,24,2006,4.1,3,3,114178,2,2,8716
840,9,10,2022,4.4,4,2,140127,2,1,12297
841,2,2,2008,1.3,3,2,223511,3,3,4329
842,8,11,2007,3.6,4,3,270713,5,2,4385
843,4,16,2013,2.1,3,1,272064,4,5,7158
844,10,18,2018,3.6,2,2,20269,3,4,14694
845,9,8,2012,3.8,2,3,9334,2,3,13313
846,9,24,2006,4.6,4,3,229372,5,4,5912
847,6,26,2007,3.9,3,3,168409,4,4,7731
848,6,12,2023,3.2,2,2,185737,4,3,12485
849,3,19,2019,2.3,2,2,294137,5,2,8217
850,5,9,2019,1.3,3,3,110457,5,1,9890
851,9,24,2013,1.3,2,2,293472,3,5,5430
852,6,12,2015,2.4,1,3,183600,2,3,7328
853,10,22,2001,4.2,1,3,165301,3,5,5293
854,3,13,2019,4.2,2,2,143752,4,5,13124
855,7,27,2007,4.7,2,3,134772,3,5,10204
856,3,19,2022,2.5,2,1,109284,4,5,14514
857,1,4,2015,1.6,3,2,209035,4,1,7019
858,9,10,2014,5.0,2,2,25556,4,3,14788
859,9,10,2006,2.6,1,3,243874,5,2,3622
860,9,24,2016,4.4,1,3,265121,3,4,7997
861,4,16,2002,4.2,1,2,234547,3,4,4209
862,3,20,2021,3.1,2,1,159076,4,4,13818
863,6,12,2000,3.2,2,3,182989,3,5,5640
864,3,20,2013,3.7,3,2,123113,5,2,10237
865,1,4,2008,2.2,1,1,100395,3,5,8192
866,2,30,2015,1.5,2,2,203048,3,1,8039
867,6,26,2000,1.8,4,1,35261,3,2,6694
868,4,15,2001,3.3,1,3,67635,3,5,6347
869,1,23,2010,3.1,2,1,180328,4,3,10093
870,9,10,2014,3.6,1,3,45675,2,5,10986
871,3,19,2009,3.8,2,2,29401,2,2,12011
872,1,4,2004,2.8,3,2,77212,3,5,7555
873,7,21,2017,2.2,1,2,75720,4,2,9885
874,3,20,2007,3.1,3,3,71671,5,2,8866
875,6,29,2008,3.5,2,2,78887,5,2,10422
876,3,13,2009,1.2,2,3,192340,4,4,6153
877,4,16,2018,4.1,2,1,152256,2,5,14054
878,10,18,2009,2.3,3,1,74681,5,5,10106
879,7,25,2005,4.3,1,2,185991,2,1,6180
880,9,10,2001,1.9,2,1,44251,2,1,8914
881,7,21,2016,3.7,3,2,47895,3,4,12642
882,9,10,2019,2.7,1,1,259113,4,5,8817
883,6,12,2020,3.7,1,3,32555,2,5,13148
884,4,15,2016,2.4,4,3,67824,4,3,9943
885,1,4,2023,3.2,1,2,164751,3,1,10904
886,8,6,2018,2.6,1,3,237726,4,4,7345
887,9,24,2012,1.5,1,2,52702,4,5,8145
888,9,8,2019,2.6,2,1,45977,3,2,14980
889,5,5,2020,4.2,1,2,178945,2,3,10721
890,7,27,2005,1.9,3,1,171558,5,4,6568
891,8,11,2020,4.5,4,1,252022,4,3,11059
892,9,24,2013,1.6,1,1,127245,3,2,8555
893,10,18,2004,3.0,4,2,15859,4,1,7982
894,5,7,2000,1.3,4,3,153775,3,2,2324
895,5,7,2004,2.5,4,1,141571,3,2,6468
896,8,11,2009,2.0,4,3,133496,4,3,6130
897,4,16,2019,1.0,1,1,86948,2,4,10561
898,5,5,2017,4.0,4,3,130322,2,2,10593
899,9,24,2005,1.2,4,2,35966,5,1,6080
900,5,9,2009,1.5,2,2,87042,2,1,8559
901,7,25,2015,1.1,4,2,191414,5,5,5871
902,6,12,2016,3.5,3,1,22926,2,2,14441
903,10,18,2005,4.6,3,3,215539,2,3,6889
904,8,6,2023,2.9,2,1,102120,4,1,15357
905,10,22,2014,3.5,4,1,104158,2,1,11216
906,8,11,2023,1.0,3,2,125565,4,5,10488
907,10,28,2020,2.6,3,2,115468,5,1,11390
908,7,21,2009,4.3,1,2,272444,4,3,5651
909,2,1,2017,4.9,3,2,80026,2,1,13499
910,4,16,2015,4.5,3,3,296388,5,5,8172
911,3,20,2018,2.1,3,1,42708,2,4,13245
912,1,3,2021,3.6,3,1,195923,3,1,12581
913,9,10,2015,1.1,1,3,139145,5,3,6917
914,4,16,2023,4.1,3,1,151476,4,4,14570
915,3,19,2012,1.5,2,1,21286,2,5,12274
916,6,29,2010,1.9,3,2,43830,4,1,9123
917,1,3,2020,2.3,3,1,199111,2,5,10917
918,2,1,2018,3.1,3,1,277051,2,5,9558
919,5,7,2015,4.9,3,2,34163,4,1,13816
920,8,17,2020,3.4,1,2,18840,4,3,13123
921,6,12,2009,1.7,4,2,176497,5,4,4970
922,3,19,2022,1.6,4,2,173372,3,3,8832
923,2,2,2013,2.2,4,3,189275,5,3,6414
924,7,27,2017,2.1,2,3,186020,2,3,9579
925,1,23,2002,4.3,2,3,67800,3,1,9644
926,3,20,2020,4.7,1,3,246105,4,5,9877
927,10,22,2001,2.4,2,1,74584,2,3,8808
928,2,1,2009,2.6,1,3,22008,5,1,8959
929,7,21,2016,2.4,3,3,113841,2,2,10023
930,7,25,2022,4.0,4,1,220438,5,5,11791
931,8,17,2001,1.6,4,3,17635,4,3,5647
932,8,6,2011,1.7,3,3,192210,2,3,6255
933,1,23,2012,1.1,1,2,229045,3,4,4219
934,6,29,2012,4.5,4,2,212772,5,4,7944
935,8,17,2005,2.0,3,2,16802,4,2,8263
936,5,5,2007,2.9,1,3,230715,5,1,4485
937,7,27,2019,3.3,4,3,243809,3,4,8223
938,7,21,2023,3.6,4,3,239634,5,4,9807
939,8,17,2002,1.5,1,1,193396,4,3,3832
940,7,25,2004,1.3,2,3,32171,2,3,7956
941,9,24,2009,1.0,4,3,5854,2,2,7682
942,10,18,2004,1.2,3,3,112247,2,4,5255
943,1,23,2005,2.9,3,3,245873,5,5,4582
944,9,10,2015,3.7,2,2,285532,3,3,8589
945,3,19,2011,2.8,2,2,286407,2,4,6471
946,5,5,2007,4.3,2,3,244059,4,2,7618
947,8,6,2012,3.6,2,3,23912,3,3,12821
948,5,9,2004,1.4,1,1,197380,3,3,4252
949,9,10,2015,4.8,2,1,89572,3,4,15108
950,6,12,2014,2.1,1,1,68443,4,4,10531
951,10,22,2015,3.6,4,1,135336,4,1,10993
952,6,29,2013,3.9,2,3,296964,3,3,7960
953,9,8,2002,4.6,4,2,211939,4,3,5061
954,5,7,2016,2.6,3,2,52223,2,4,11455
955,9,8,2022,1.8,1,1,52377,2,1,12952
956,9,24,2003,1.6,3,1,191705,3,5,5265
957,1,4,2017,3.5,4,1,254631,3,3,9107
958,4,16,2009,2.3,3,3,106773,3,1,7964
959,8,6,2001,1.4,3,2,252576,5,1,2000
960,9,10,2022,3.0,1,2,96622,3,3,11767
961,9,10,2022,1.1,2,2,207352,4,1,9652
962,1,23,2023,4.9,3,1,160297,2,5,15194
963,8,17,2016,2.4,2,3,165104,4,2,9997
964,10,28,2020,4.1,2,1,68269,2,3,16334
965,1,4,2012,4.9,2,2,21795,5,5,14164
966,1,4,2020,1.8,3,3,207306,4,5,8753
967,2,30,2020,3.9,2,3,44392,4,5,15112
968,10,28,2015,3.0,1,2,60169,4,1,10396
969,1,23,2005,4.4,4,2,26960,3,3,9460
970,5,5,2023,4.5,1,1,65889,4,5,15682
971,9,24,2006,1.2,2,3,169281,5,2,5714
972,10,28,2014,2.3,3,3,45361,5,3,10692
973,6,29,2006,4.7,1,2,238219,3,2,5835
974,7,25,2004,3.3,1,1,255971,4,1,4980
975,1,23,2008,3.9,4,2,69232,5,5,9015
976,5,9,2004,2.0,3,1,204272,3,4,5714
977,2,1,2004,2.2,2,1,190504,3,2,7189
978,6,29,2023,2.4,1,2,165233,5,3,10095
979,7,25,2020,1.8,3,1,28207,5,5,13835
980,2,2,2015,2.0,1,2,46948,3,3,9661
981,8,17,2000,3.5,3,1,169471,2,3,6710
982,10,18,2006,1.7,2,3,11898,5,4,9362
983,7,25,2016,1.9,2,2,195310,4,3,8893
984,8,17,2005,3.9,2,1,106697,4,2,10866
985,8,17,2003,1.6,4,3,84040,2,5,4919
986,2,1,2016,2.2,1,2,282955,2,4,5440
987,5,9,2006,4.3,3,3,28584,4,5,10628
988,6,12,2010,1.4,3,1,175448,4,3,7491
989,7,27,2002,2.1,1,2,170511,5,1,3389
990,2,1,2018,2.4,4,1,224572,5,2,8908
991,7,21,2009,3.5,2,2,2178,4,1,12256
992,6,12,2003,3.6,2,1,183050,2,2,8439
993,9,10,2014,4.7,2,3,74835,3,5,13503
994,8,17,2010,2.4,3,1,53775,4,1,10924
995,5,9,2009,3.1,1,1,287293,4,3,5654
996,9,24,2001,3.1,2,2,253850,2,1,4423
997,1,3,2015,2.7,3,3,87318,2,1,10553
998,1,23,2023,1.0,1,3,9186,2,4,11816
999,1,4,2004,3.8,1,1,276047,5,5,5079
1000,6,12,2017,2.4,2,3,269121,5,3,8217
1001,10,18,2005,3.8,3,3,164618,5,1,7107
1002,1,4,2000,1.6,1,2,153107,5,5,2637
1003,8,11,2006,4.5,1,2,117365,3,3,8052
1004,8,17,2015,2.8,2,3,90840,4,4,11583
1005,1,4,2019,1.0,1,3,251842,5,1,5763
1006,1,3,2012,3.5,2,2,61091,4,3,11978
1007,6,29,2012,3.2,3,3,143095,3,2,9038
1008,9,24,2007,4.6,2,3,19822,3,3,12403
1009,5,5,2019,4.6,2,2,264195,5,4,11116
1010,7,27,2002,1.7,4,1,55132,5,4,6797
1011,4,14,2015,2.2,1,2,278368,5,3,5232
1012,4,14,2020,4.8,2,1,19112,4,5,18017
1013,4,15,2017,2.5,2,1,126925,3,3,12661
1014,9,8,2017,2.7,3,3,214761,2,3,8604
1015,9,8,2016,2.0,4,3,194057,5,3,7018
1016,2,30,2006,2.0,3,2,213444,3,1,4631
1017,7,27,2010,4.3,2,1,86587,2,1,13168
1018,3,19,2010,2.5,3,3,143446,2,1,7731
1019,8,6,2004,1.4,2,2,206740,3,1,4565
1020,6,12,2005,3.3,4,3,210553,5,4,4688
1021,6,29,2015,3.4,3,2,41604,2,4,12167
1022,8,6,2014,4.4,4,1,118322,3,1,11833
1023,6,26,2003,2.9,1,3,49535,2,1,6909
1024,7,21,2002,3.4,3,1,120745,3,4,8185
1025,1,4,2012,1.4,1,3,115240,2,4,6795
1026,10,28,2008,2.4,3,1,260803,4,5,6183
1027,3,13,2017,1.8,1,3,94503,4,3,9109
1028,6,29,2010,2.9,4,1,265499,3,2,6190
